2022.11.04,17:00,0.58803,0.59179,0.58797,0.59093,13894
2022.11.04,18:00,0.59093,0.59134,0.58791,0.58886,10363
2022.11.04,19:00,0.58885,0.59044,0.58790,0.58985,9085
2022.11.04,20:00,0.58985,0.59096,0.58958,0.59037,7966
2022.11.04,21:00,0.59038,0.59358,0.58997,0.59339,7898
2022.11.04,22:00,0.59341,0.59349,0.59238,0.59307,7983
2022.11.04,23:00,0.59305,0.59329,0.59227,0.59267,2502
2022.11.07,00:00,0.58679,0.58874,0.58559,0.58676,379
2022.11.07,01:00,0.58677,0.58944,0.58668,0.58924,4014
2022.11.07,02:00,0.58924,0.59091,0.58851,0.58898,4478
2022.11.07,03:00,0.58905,0.58938,0.58730,0.58848,6327
2022.11.07,04:00,0.58851,0.58877,0.58784,0.58863,4723
2022.11.07,05:00,0.58864,0.59020,0.58811,0.58945,3616
2022.11.07,06:00,0.58943,0.58953,0.58911,0.58936,2540
2022.11.07,07:00,0.58942,0.59079,0.58917,0.58943,3051
2022.11.07,08:00,0.58945,0.58980,0.58899,0.58911,4588
2022.11.07,09:00,0.58917,0.58934,0.58717,0.58757,6274
2022.11.07,10:00,0.58761,0.59235,0.58727,0.59198,7404
2022.11.07,11:00,0.59198,0.59301,0.59137,0.59161,6920
2022.11.07,12:00,0.59162,0.59235,0.59082,0.59137,5086
2022.11.07,13:00,0.59140,0.59216,0.59108,0.59173,3431
2022.11.07,14:00,0.59175,0.59249,0.59092,0.59243,4283
2022.11.07,15:00,0.59240,0.59407,0.59201,0.59320,7439
2022.11.07,16:00,0.59323,0.59448,0.59165,0.59208,9168
2022.11.07,17:00,0.59215,0.59295,0.59100,0.59268,8002
2022.11.07,18:00,0.59265,0.59282,0.59131,0.59183,5781
2022.11.07,19:00,0.59182,0.59318,0.59161,0.59274,5032
2022.11.07,20:00,0.59297,0.59356,0.59270,0.59350,5471
2022.11.07,21:00,0.59351,0.59404,0.59319,0.59348,4557
2022.11.07,22:00,0.59350,0.59435,0.59341,0.59391,3242
2022.11.07,23:00,0.59389,0.59409,0.59353,0.59394,956
2022.11.08,00:00,0.59375,0.59420,0.59235,0.59349,614
2022.11.08,01:00,0.59355,0.59397,0.59328,0.59380,2150
2022.11.08,02:00,0.59381,0.59516,0.59352,0.59428,2478
2022.11.08,03:00,0.59432,0.59441,0.59298,0.59322,4226
2022.11.08,04:00,0.59320,0.59450,0.59301,0.59304,4169
2022.11.08,05:00,0.59304,0.59363,0.59295,0.59343,2780
2022.11.08,06:00,0.59342,0.59376,0.59264,0.59276,2822
2022.11.08,07:00,0.59278,0.59283,0.59121,0.59152,5034
2022.11.08,08:00,0.59152,0.59239,0.59151,0.59184,4966
2022.11.08,09:00,0.59181,0.59198,0.58980,0.59067,6547
2022.11.08,10:00,0.59070,0.59221,0.59054,0.59173,7516
2022.11.08,11:00,0.59170,0.59370,0.59093,0.59354,6014
2022.11.08,12:00,0.59354,0.59378,0.59262,0.59270,5864
2022.11.08,13:00,0.59270,0.59391,0.59247,0.59307,4730
2022.11.08,14:00,0.59309,0.59329,0.59191,0.59265,5156
2022.11.08,15:00,0.59262,0.59350,0.59237,0.59279,5460
